crime_id,date,time,hour,day_of_week,month,year,latitude,longitude,zone,district,crime_type,crime_severity,weather,is_festival_day,is_weekend,is_night,nearby_police_station_distance_km,population_density,street_lighting,unemployment_index,alcohol_outlet_nearby,crime_occurred
CR000637,2019-11-28,06:45:44,6,Thursday,11,2019,12.981334,80.217625,South,Velachery,Burglary,8,Rainy,0,0,0,4.8,Low,Good,0.05,0,1
CR000638,2021-09-26,18:18:43,18,Sunday,9,2021,12.958284,80.243423,East,Thiruvanmiyur,Vehicle-theft,7,Clear,0,1,0,1.59,Medium,Moderate,0.22,1,1
CR000639,2021-04-04,09:57:11,9,Sunday,4,2021,12.996125,80.255853,Central,Mylapore,Burglary,6,Clear,0,1,0,3.48,Low,Moderate,0.16,0,1
CR000640,2022-05-14,21:46:23,21,Saturday,5,2022,13.115374,80.1357,West,Ambattur,Vehicle-theft,4,Foggy,0,1,1,2.73,Very High,Poor,0.08,1,1
CR000641,2022-05-07,06:52:55,6,Saturday,5,2022,13.039241,80.240821,Central,Nungambakkam,Assault,5,Hot,0,1,0,2.76,High,Good,0.11,0,1
CR000642,2020-11-23,08:43:19,8,Monday,11,2020,13.040468,80.269653,Central,Mylapore,Vehicle-theft,5,Hot,1,0,0,3.45,Medium,Good,0.14,1,1
CR000643,2021-08-31,13:47:12,13,Tuesday,8,2021,12.929252,80.126371,South,Tambaram,Burglary,7,Foggy,0,0,0,4.97,Medium,Good,0.06,1,1
CR000644,2022-04-29,12:59:01,12,Friday,4,2022,12.91014,80.11906,South,Tambaram,Robbery,8,Hot,0,0,0,4.66,Low,Poor,0.3,1,1
CR000645,2021-11-08,06:17:17,6,Monday,11,2021,13.162615,80.271815,North,Tiruvottiyur,Kidnapping,9,Clear,0,0,0,5.55,Low,Poor,0.17,0,1
CR000646,2020-08-16,18:03:04,18,Sunday,8,2020,13.136882,80.131498,West,Ambattur,Burglary,5,Foggy,0,1,0,2.38,Low,Poor,0.37,0,1
CR000647,2023-07-03,11:32:24,11,Monday,7,2023,13.11127,80.321491,North,Royapuram,Theft,4,Clear,0,0,0,0.97,Medium,Poor,0.06,0,1
CR000648,2022-10-19,03:20:56,3,Wednesday,10,2022,12.973236,80.262801,East,Thiruvanmiyur,Drug-offense,6,Foggy,1,0,1,5.43,Low,Good,0.17,0,1
CR000649,2023-05-16,20:26:29,20,Tuesday,5,2023,12.991851,80.289546,South,Adyar,Kidnapping,8,Foggy,0,0,1,4.12,Low,Poor,0.26,1,1
CR000650,2023-02-04,23:03:14,23,Saturday,2,2023,12.951377,80.133744,South,Tambaram,Eve-teasing,4,Rainy,0,1,1,4.87,Medium,Poor,0.26,0,1
CR000651,2022-04-27,14:06:10,14,Wednesday,4,2022,13.122054,80.298649,North,Washermanpet,Robbery,7,Foggy,0,0,0,3.31,High,Good,0.14,1,1
CR000652,2023-12-05,13:47:23,13,Tuesday,12,2023,13.083555,80.257855,Central,Egmore,Eve-teasing,5,Foggy,0,0,0,0.67,Low,Moderate,0.39,0,1
CR000653,2020-09-04,22:24:28,22,Friday,9,2020,13.047087,80.163554,West,K.K. Nagar,Burglary,8,Foggy,0,0,1,0.83,Medium,Moderate,0.06,0,1
CR000654,2022-10-03,10:23:00,10,Monday,10,2022,13.100076,80.298932,North,Washermanpet,Assault,9,Hot,0,0,0,4.86,Medium,Moderate,0.26,1,1
CR000655,2022-11-06,00:04:30,0,Sunday,11,2022,13.08429,80.249956,Central,Egmore,Theft,6,Rainy,0,1,1,5.1,Medium,Good,0.24,1,1
CR000656,2023-01-28,17:47:53,17,Saturday,1,2023,12.994408,80.251419,East,Thiruvanmiyur,Murder,9,Clear,0,1,0,4.45,Medium,Poor,0.39,0,1
CR000657,2023-02-20,06:18:14,6,Monday,2,2023,13.061658,80.067253,West,Porur,Robbery,8,Hot,0,0,0,2.0,Low,Good,0.27,0,1
CR000658,2019-04-15,02:29:30,2,Monday,4,2019,12.980256,80.210738,South,Velachery,Vehicle-theft,4,Hot,0,0,1,4.84,Medium,Good,0.12,1,1
CR000659,2019-12-01,16:58:32,16,Sunday,12,2019,12.974582,80.232609,South,Velachery,Robbery,6,Clear,0,1,0,0.86,Low,Moderate,0.34,1,1
CR000660,2024-04-30,11:13:10,11,Tuesday,4,2024,13.077309,80.275556,East,Marina,Robbery,6,Foggy,0,0,0,1.81,Low,Moderate,0.32,0,1
CR000661,2022-08-06,17:25:20,17,Saturday,8,2022,13.08124,80.269431,North,Royapuram,Theft,6,Clear,0,1,0,0.91,Low,Good,0.37,0,1
CR000662,2021-07-22,20:25:23,20,Thursday,7,2021,13.030351,80.300426,Central,Triplicane,Assault,5,Hot,0,0,1,5.02,Very High,Moderate,0.15,1,1
CR000663,2021-12-14,01:58:35,1,Tuesday,12,2021,13.027422,80.178863,West,K.K. Nagar,Eve-teasing,5,Rainy,0,0,1,0.97,Medium,Poor,0.27,1,1
CR000664,2021-09-12,19:07:52,19,Sunday,9,2021,12.979622,80.226151,South,Velachery,Theft,4,Hot,0,1,1,1.92,Medium,Good,0.37,1,1
CR000665,2021-07-29,23:17:34,23,Thursday,7,2021,13.036657,80.204792,West,K.K. Nagar,Theft,3,Rainy,0,0,1,5.25,Medium,Poor,0.25,1,1
CR000666,2019-08-29,19:02:55,19,Thursday,8,2019,13.000472,80.206487,South,Guindy,Burglary,5,Hot,0,0,1,2.99,Medium,Good,0.13,0,1
CR000667,2021-12-28,06:31:33,6,Tuesday,12,2021,13.045284,80.273145,East,Marina,Burglary,5,Hot,0,0,0,5.42,Low,Poor,0.11,1,1
CR000668,2020-05-28,17:30:18,17,Thursday,5,2020,13.014721,80.232948,South,Adyar,Murder,8,Foggy,0,0,0,4.7,Medium,Poor,0.33,0,1
CR000669,2024-07-19,07:29:53,7,Friday,7,2024,13.120915,80.228591,North,Perambur,Drug-offense,9,Clear,0,0,0,2.51,Medium,Poor,0.24,0,1
CR000670,2021-10-02,10:52:46,10,Saturday,10,2021,13.001311,80.260007,East,Besant Nagar,Murder,10,Rainy,0,1,0,0.79,Medium,Moderate,0.26,0,1
CR000671,2022-04-30,12:50:45,12,Saturday,4,2022,12.949539,80.207278,South,Velachery,Theft,6,Clear,0,1,0,5.51,Medium,Moderate,0.36,1,1
CR000672,2020-06-24,22:57:24,22,Wednesday,6,2020,13.039139,80.253566,East,Marina,Eve-teasing,5,Rainy,0,0,1,4.64,Low,Moderate,0.16,0,1
CR000673,2022-11-25,00:32:31,0,Friday,11,2022,13.116287,80.166709,West,Ambattur,Theft,6,Foggy,1,0,1,4.17,Very High,Poor,0.21,0,1
CR000674,2019-02-16,16:41:49,16,Saturday,2,2019,12.936056,80.13578,South,Tambaram,Fraud,5,Foggy,0,1,0,5.94,Low,Good,0.1,1,1
CR000675,2020-01-20,17:32:46,17,Monday,1,2020,13.082459,80.326409,North,Royapuram,Fraud,5,Foggy,0,0,0,1.67,Medium,Poor,0.24,1,1
CR000676,2022-08-26,12:05:21,12,Friday,8,2022,13.013891,80.28533,Central,Mylapore,Theft,3,Hot,0,0,0,0.86,Low,Good,0.14,1,1
CR000677,2022-11-26,11:24:17,11,Saturday,11,2022,12.997415,80.243316,South,Guindy,Theft,4,Rainy,0,1,0,2.1,High,Moderate,0.24,1,1
CR000678,2020-03-06,15:26:33,15,Friday,3,2020,13.064566,80.294178,Central,Triplicane,Kidnapping,9,Foggy,0,0,0,3.78,High,Good,0.38,0,1
CR000679,2024-08-11,00:25:10,0,Sunday,8,2024,13.085375,80.183743,West,Anna Nagar,Robbery,7,Foggy,0,1,1,5.95,Medium,Good,0.29,1,1
CR000680,2023-12-08,05:48:34,5,Friday,12,2023,13.073365,80.268277,Central,Triplicane,Assault,6,Hot,0,0,1,4.69,Very High,Moderate,0.27,0,1
CR000681,2023-09-26,08:46:19,8,Tuesday,9,2023,13.108093,80.131557,West,Ambattur,Assault,8,Clear,0,0,0,2.96,High,Good,0.19,1,1
CR000682,2023-01-20,16:35:35,16,Friday,1,2023,13.129478,80.296851,North,Washermanpet,Theft,6,Clear,0,0,0,2.79,High,Poor,0.19,0,1
CR000683,2019-11-25,01:05:47,1,Monday,11,2019,13.115836,80.278304,North,Perambur,Vehicle-theft,7,Foggy,1,0,1,5.14,Low,Good,0.23,0,1
CR000684,2024-08-31,16:13:05,16,Saturday,8,2024,13.135384,80.145333,West,Ambattur,Vehicle-theft,4,Hot,0,1,0,4.52,Very High,Good,0.15,0,1
CR000685,2023-04-27,19:57:29,19,Thursday,4,2023,13.025208,80.312203,Central,Triplicane,Burglary,7,Clear,0,0,1,2.82,Medium,Poor,0.3,1,1
CR000686,2019-03-15,02:23:20,2,Friday,3,2019,13.11842,80.247715,North,Perambur,Drug-offense,9,Clear,0,0,1,5.24,Medium,Moderate,0.1,0,1
CR000687,2019-08-26,16:38:19,16,Monday,8,2019,13.059296,80.26645,Central,Triplicane,Fraud,7,Foggy,0,0,0,5.57,Very High,Poor,0.14,1,1
CR000688,2020-07-17,23:06:42,23,Friday,7,2020,13.058244,80.296882,Central,Triplicane,Eve-teasing,4,Foggy,0,0,1,3.71,Low,Moderate,0.31,0,1
CR000689,2020-01-29,10:39:05,10,Wednesday,1,2020,13.088184,80.303972,Central,Triplicane,Vehicle-theft,5,Rainy,0,0,0,1.47,High,Poor,0.31,0,1
CR000690,2024-10-19,18:22:18,18,Saturday,10,2024,13.035352,80.253152,Central,Nungambakkam,Theft,3,Clear,1,1,0,4.79,Medium,Good,0.14,1,1
CR000691,2024-08-06,15:05:41,15,Tuesday,8,2024,12.967728,80.214206,South,Velachery,Vehicle-theft,5,Hot,0,0,0,4.97,Low,Good,0.22,0,1
CR000692,2022-04-14,01:19:49,1,Thursday,4,2022,13.047655,80.275061,East,Marina,Eve-teasing,4,Clear,0,0,1,2.31,Low,Moderate,0.23,1,1
CR000693,2020-04-21,08:35:19,8,Tuesday,4,2020,13.00567,80.234693,South,Adyar,Murder,10,Rainy,0,0,0,4.43,Medium,Good,0.36,1,1
CR000694,2023-05-23,00:10:23,0,Tuesday,5,2023,12.943972,80.136748,South,Tambaram,Murder,9,Rainy,0,0,1,4.12,Low,Good,0.19,1,1
CR000695,2021-10-27,08:15:55,8,Wednesday,10,2021,12.986921,80.222807,South,Velachery,Eve-teasing,5,Foggy,0,0,0,2.01,Medium,Moderate,0.26,1,1
CR000696,2021-11-08,21:41:08,21,Monday,11,2021,13.073428,80.284913,East,Marina,Robbery,7,Hot,0,0,1,2.7,Medium,Poor,0.16,0,1
CR000697,2022-11-16,16:52:28,16,Wednesday,11,2022,13.090166,80.190336,West,Anna Nagar,Fraud,5,Clear,1,0,0,0.7,High,Poor,0.13,1,1
CR000698,2024-12-15,15:35:17,15,Sunday,12,2024,13.073805,80.30074,Central,Triplicane,Eve-teasing,4,Rainy,0,1,0,4.32,High,Good,0.33,1,1
CR000699,2023-10-23,16:28:08,16,Monday,10,2023,12.992114,80.208839,South,Guindy,Robbery,6,Clear,1,0,0,5.51,Low,Good,0.18,1,1
CR000700,2020-02-17,11:27:45,11,Monday,2,2020,13.098625,80.146365,West,Ambattur,Kidnapping,10,Rainy,0,0,0,5.44,Medium,Poor,0.06,0,1
CR000701,2023-09-19,15:44:11,15,Tuesday,9,2023,13.107399,80.274474,North,Washermanpet,Murder,8,Rainy,0,0,0,1.83,Low,Poor,0.21,1,1
CR000702,2019-05-01,21:17:00,21,Wednesday,5,2019,12.974955,80.259821,East,Thiruvanmiyur,Murder,8,Rainy,0,0,1,1.54,Low,Good,0.1,1,1
CR000703,2023-06-13,11:59:37,11,Tuesday,6,2023,13.156146,80.302322,North,Tiruvottiyur,Robbery,7,Rainy,0,0,0,5.23,Medium,Poor,0.15,1,1
CR000704,2024-04-15,02:08:58,2,Monday,4,2024,13.053342,80.22371,South,T.Nagar,Kidnapping,10,Hot,0,0,1,2.58,Medium,Moderate,0.29,1,1
CR000705,2023-08-12,02:45:48,2,Saturday,8,2023,13.140986,80.144493,West,Ambattur,Vehicle-theft,6,Hot,0,1,1,4.51,Very High,Good,0.25,1,1
CR000706,2020-03-11,15:48:12,15,Wednesday,3,2020,13.098522,80.214527,West,Anna Nagar,Burglary,7,Foggy,0,0,0,0.79,Medium,Moderate,0.26,0,1
CR000707,2020-03-04,06:58:28,6,Wednesday,3,2020,13.09863,80.281798,Central,Egmore,Murder,8,Hot,0,0,0,1.42,Very High,Moderate,0.07,1,1
CR000708,2020-08-04,04:48:07,4,Tuesday,8,2020,13.037304,80.251964,Central,Triplicane,Theft,4,Foggy,0,0,1,1.83,Medium,Poor,0.31,0,1
CR000709,2023-08-30,15:44:34,15,Wednesday,8,2023,13.114257,80.135898,West,Ambattur,Fraud,6,Rainy,0,0,0,4.31,Very High,Moderate,0.05,1,1
CR000710,2019-04-11,18:12:21,18,Thursday,4,2019,13.043463,80.242287,Central,Nungambakkam,Murder,8,Rainy,0,0,0,2.22,High,Poor,0.2,0,1
CR000711,2022-06-04,13:29:32,13,Saturday,6,2022,13.087852,80.224915,South,T.Nagar,Vehicle-theft,5,Rainy,0,1,0,0.51,High,Good,0.24,0,1
CR000712,2019-01-04,22:39:05,22,Friday,1,2019,13.131693,80.285328,North,Washermanpet,Theft,6,Foggy,0,0,1,3.2,Low,Good,0.36,0,1
CR000713,2019-06-08,15:13:06,15,Saturday,6,2019,12.96473,80.216201,South,Guindy,Vehicle-theft,5,Foggy,0,1,0,4.68,Medium,Moderate,0.39,0,1
CR000714,2020-03-19,23:39:31,23,Thursday,3,2020,13.021466,80.189445,South,Guindy,Assault,5,Clear,0,0,1,1.34,Very High,Moderate,0.38,1,1
CR000715,2022-05-07,11:25:55,11,Saturday,5,2022,13.139973,80.284376,North,Royapuram,Assault,8,Hot,0,1,0,2.45,Low,Moderate,0.18,0,1
CR000716,2023-02-11,17:50:23,17,Saturday,2,2023,13.091025,80.283022,North,Royapuram,Drug-offense,8,Rainy,0,1,0,0.58,Low,Poor,0.2,1,1
CR000717,2022-05-05,12:40:28,12,Thursday,5,2022,13.012406,80.246635,East,Besant Nagar,Robbery,8,Foggy,0,0,0,4.83,Low,Poor,0.15,1,1
CR000718,2022-02-14,02:02:32,2,Monday,2,2022,12.982576,80.273224,East,Besant Nagar,Kidnapping,10,Hot,0,0,1,5.93,Medium,Good,0.29,0,1
CR000719,2022-06-15,04:41:05,4,Wednesday,6,2022,13.020136,80.248253,South,Adyar,Vehicle-theft,4,Rainy,0,0,1,2.43,Medium,Moderate,0.28,1,1
CR000720,2019-11-08,10:01:24,10,Friday,11,2019,13.105018,80.154973,West,Ambattur,Murder,8,Rainy,0,0,0,0.7,Very High,Moderate,0.29,1,1
CR000721,2023-10-26,09:41:52,9,Thursday,10,2023,13.008363,80.187639,West,K.K. Nagar,Theft,5,Foggy,0,0,0,2.37,Medium,Poor,0.1,1,1
CR000722,2019-12-18,12:41:21,12,Wednesday,12,2019,13.076399,80.220977,West,Anna Nagar,Eve-teasing,2,Hot,0,0,0,1.44,Very High,Poor,0.23,0,1
CR000723,2021-11-29,16:26:22,16,Monday,11,2021,13.023069,80.251658,South,T.Nagar,Murder,8,Clear,0,0,0,5.45,Very High,Good,0.39,1,1
CR000724,2020-02-02,02:58:18,2,Sunday,2,2020,13.037415,80.225983,West,K.K. Nagar,Fraud,5,Foggy,0,1,1,1.16,Medium,Moderate,0.28,0,1
CR000725,2020-05-22,05:50:28,5,Friday,5,2020,13.111982,80.259355,Central,Egmore,Murder,10,Rainy,0,0,1,5.59,Low,Good,0.15,1,1
CR000726,2019-09-12,21:04:32,21,Thursday,9,2019,12.927919,80.095898,South,Tambaram,Murder,9,Foggy,0,0,1,5.47,Low,Moderate,0.17,0,1
CR000727,2019-06-18,08:48:01,8,Tuesday,6,2019,12.981891,80.238265,East,Besant Nagar,Vehicle-theft,6,Rainy,0,0,0,2.69,Low,Moderate,0.38,1,1
CR000728,2024-05-11,12:12:38,12,Saturday,5,2024,12.98896,80.245315,South,Adyar,Eve-teasing,2,Clear,0,1,0,2.42,Low,Poor,0.33,1,1
CR000729,2023-08-06,08:16:23,8,Sunday,8,2023,13.000111,80.239337,South,Guindy,Assault,6,Foggy,0,1,0,4.28,Medium,Good,0.31,1,1
CR000730,2022-07-30,01:48:44,1,Saturday,7,2022,12.995091,80.206209,South,Velachery,Robbery,6,Clear,0,1,1,5.88,Medium,Moderate,0.16,0,1
CR000731,2020-03-19,09:39:08,9,Thursday,3,2020,13.067578,80.290544,Central,Triplicane,Robbery,7,Clear,0,0,0,4.39,Very High,Moderate,0.22,0,1
CR000732,2023-06-29,15:40:45,15,Thursday,6,2023,13.03713,80.278104,East,Marina,Vehicle-theft,5,Hot,0,0,0,0.56,Medium,Moderate,0.3,1,1
CR000733,2023-04-04,02:32:27,2,Tuesday,4,2023,12.92055,80.13949,South,Tambaram,Kidnapping,9,Clear,0,0,1,5.67,Medium,Poor,0.1,0,1
CR000734,2022-04-15,16:18:48,16,Friday,4,2022,13.083843,80.219876,West,Anna Nagar,Burglary,6,Hot,0,0,0,1.27,Very High,Good,0.39,1,1
CR000735,2022-08-10,16:05:13,16,Wednesday,8,2022,13.065868,80.219116,Central,Nungambakkam,Fraud,7,Hot,0,0,0,1.52,High,Good,0.15,1,1
CR000736,2019-02-02,05:00:30,5,Saturday,2,2019,13.118773,80.155331,West,Ambattur,Theft,3,Hot,0,1,1,1.88,High,Poor,0.11,1,1
CR000737,2022-09-02,11:23:16,11,Friday,9,2022,13.057313,80.254135,East,Marina,Assault,9,Rainy,0,0,0,1.8,Medium,Poor,0.16,1,1
CR000738,2024-12-14,17:44:26,17,Saturday,12,2024,12.996161,80.26407,East,Thiruvanmiyur,Burglary,5,Clear,0,1,0,1.13,Medium,Poor,0.12,1,1
CR000739,2019-10-08,03:24:40,3,Tuesday,10,2019,13.094315,80.250393,Central,Egmore,Assault,8,Hot,0,0,1,4.0,Medium,Moderate,0.35,1,1
CR000740,2022-04-07,20:52:19,20,Thursday,4,2022,13.05368,80.232744,Central,Nungambakkam,Fraud,7,Clear,0,0,1,5.45,High,Moderate,0.09,0,1
CR000741,2019-10-05,00:04:10,0,Saturday,10,2019,13.06465,80.233914,Central,Nungambakkam,Vehicle-theft,6,Rainy,0,1,1,2.26,Medium,Poor,0.26,0,1
CR000742,2021-05-28,14:09:54,14,Friday,5,2021,13.007012,80.275064,South,Adyar,Fraud,6,Hot,0,0,0,4.93,Medium,Poor,0.37,1,1
CR000743,2019-08-23,16:18:45,16,Friday,8,2019,13.077194,80.267799,Central,Egmore,Drug-offense,6,Rainy,0,0,0,0.55,Medium,Moderate,0.3,0,1
CR000744,2021-09-10,17:16:21,17,Friday,9,2021,13.070829,80.249834,Central,Egmore,Kidnapping,10,Clear,0,0,0,5.11,Low,Moderate,0.12,0,1
CR000745,2019-08-11,22:24:51,22,Sunday,8,2019,13.087913,80.284338,North,Washermanpet,Theft,6,Foggy,0,1,1,4.36,High,Good,0.37,0,1
CR000746,2019-09-19,16:42:17,16,Thursday,9,2019,13.123475,80.306038,North,Royapuram,Vehicle-theft,5,Hot,0,0,0,5.42,Medium,Moderate,0.37,0,1
CR000747,2021-01-25,07:53:21,7,Monday,1,2021,13.08694,80.196167,West,Anna Nagar,Vehicle-theft,6,Rainy,0,0,0,0.94,Very High,Moderate,0.29,0,1
CR000748,2023-11-28,04:54:45,4,Tuesday,11,2023,13.038708,80.240604,South,T.Nagar,Murder,8,Clear,0,0,1,4.65,Low,Moderate,0.19,1,1
CR000749,2021-03-20,07:03:38,7,Saturday,3,2021,12.979754,80.24947,East,Thiruvanmiyur,Assault,5,Foggy,0,1,0,3.62,Medium,Good,0.28,0,1
CR000750,2020-09-01,10:47:44,10,Tuesday,9,2020,13.027758,80.26221,East,Marina,Eve-teasing,5,Foggy,0,0,0,2.24,Low,Moderate,0.35,1,1
CR000751,2021-11-16,07:09:19,7,Tuesday,11,2021,13.082447,80.289442,North,Royapuram,Drug-offense,9,Foggy,1,0,0,3.93,Low,Moderate,0.21,0,1
CR000752,2024-12-12,09:34:46,9,Thursday,12,2024,13.033229,80.03716,West,Porur,Theft,3,Hot,0,0,0,2.22,Low,Poor,0.05,0,1
CR000753,2021-07-31,11:51:45,11,Saturday,7,2021,13.163169,80.299432,North,Tiruvottiyur,Kidnapping,8,Clear,0,1,0,0.56,Low,Poor,0.16,0,1
CR000754,2021-08-28,02:24:03,2,Saturday,8,2021,12.980752,80.247133,East,Thiruvanmiyur,Vehicle-theft,7,Clear,0,1,1,3.75,Low,Good,0.24,0,1
CR000755,2021-10-03,18:11:00,18,Sunday,10,2021,12.997446,80.238204,South,Guindy,Burglary,7,Foggy,0,1,0,2.11,Medium,Good,0.24,0,1
CR000756,2019-12-05,03:55:38,3,Thursday,12,2019,13.00307,80.27254,East,Besant Nagar,Burglary,5,Hot,0,0,1,0.86,Medium,Moderate,0.35,0,1
CR000757,2024-03-06,09:08:19,9,Wednesday,3,2024,13.111256,80.131073,West,Ambattur,Murder,8,Rainy,0,0,0,3.39,Very High,Poor,0.18,0,1
CR000758,2021-07-28,22:54:32,22,Wednesday,7,2021,13.052821,80.252832,Central,Egmore,Theft,6,Clear,0,0,1,4.13,Very High,Moderate,0.18,0,1
CR000759,2023-11-03,15:04:29,15,Friday,11,2023,13.059342,80.194498,West,K.K. Nagar,Vehicle-theft,4,Rainy,0,0,0,5.18,Low,Poor,0.25,0,1
CR000760,2020-01-15,09:18:33,9,Wednesday,1,2020,13.129022,80.29858,North,Washermanpet,Kidnapping,8,Clear,1,0,0,4.3,High,Poor,0.22,1,1
CR000761,2020-07-24,12:48:21,12,Friday,7,2020,13.126666,80.241816,North,Perambur,Eve-teasing,5,Foggy,0,0,0,1.51,Medium,Poor,0.24,1,1
CR000762,2022-02-02,05:36:19,5,Wednesday,2,2022,13.064143,80.232254,South,T.Nagar,Assault,6,Hot,0,0,1,5.26,High,Good,0.33,1,1
CR000763,2024-03-03,20:00:14,20,Sunday,3,2024,13.016941,80.273807,East,Besant Nagar,Assault,9,Rainy,0,1,1,3.37,Low,Good,0.34,0,1
CR000764,2021-05-15,00:12:38,0,Saturday,5,2021,13.045168,80.269525,Central,Mylapore,Murder,9,Hot,0,1,1,5.71,Low,Poor,0.37,1,1
CR000765,2023-12-10,22:30:06,22,Sunday,12,2023,12.899689,80.130028,South,Tambaram,Vehicle-theft,7,Rainy,0,1,1,3.04,Medium,Good,0.08,1,1
CR000766,2022-01-22,09:05:18,9,Saturday,1,2022,12.985779,80.273387,South,Adyar,Theft,3,Hot,0,1,0,4.73,Medium,Moderate,0.24,1,1
CR000767,2020-06-08,13:26:49,13,Monday,6,2020,13.136531,80.243952,North,Perambur,Kidnapping,8,Clear,0,0,0,5.29,Medium,Moderate,0.32,0,1
CR000768,2024-02-01,00:22:32,0,Thursday,2,2024,12.995968,80.261253,South,Adyar,Robbery,6,Foggy,0,0,1,3.45,Medium,Moderate,0.06,0,1
CR000769,2022-02-16,04:10:59,4,Wednesday,2,2022,13.121086,80.319354,North,Royapuram,Fraud,6,Hot,0,0,1,3.4,Medium,Poor,0.23,1,1
CR000770,2019-06-18,01:55:13,1,Tuesday,6,2019,13.047291,80.243452,Central,Nungambakkam,Kidnapping,8,Rainy,0,0,1,5.24,High,Moderate,0.19,0,1
CR000771,2020-03-12,14:28:41,14,Thursday,3,2020,13.074481,80.232566,South,T.Nagar,Theft,6,Rainy,0,0,0,1.57,Medium,Moderate,0.4,0,1
CR000772,2022-01-20,09:15:47,9,Thursday,1,2022,13.118158,80.280578,North,Washermanpet,Robbery,7,Clear,0,0,0,2.93,High,Moderate,0.29,0,1
CR000773,2021-09-14,18:47:47,18,Tuesday,9,2021,13.011321,80.026924,West,Porur,Burglary,6,Clear,0,0,0,3.32,Low,Poor,0.09,0,1
CR000774,2021-03-04,08:26:33,8,Thursday,3,2021,13.036484,80.073747,West,Porur,Assault,8,Hot,0,0,0,5.34,Medium,Moderate,0.24,0,1
CR000775,2023-01-22,12:58:29,12,Sunday,1,2023,13.032472,80.291406,Central,Triplicane,Robbery,8,Hot,0,1,0,3.2,Very High,Poor,0.07,1,1
CR000776,2020-10-21,05:44:12,5,Wednesday,10,2020,13.124096,80.298613,North,Washermanpet,Murder,10,Hot,1,0,1,0.91,Medium,Moderate,0.22,1,1
CR000777,2021-12-10,03:36:00,3,Friday,12,2021,13.112329,80.139494,West,Ambattur,Eve-teasing,2,Rainy,0,0,1,3.2,Medium,Good,0.37,1,1
CR000778,2024-12-06,13:34:55,13,Friday,12,2024,13.076355,80.257967,Central,Nungambakkam,Robbery,7,Hot,0,0,0,2.49,Very High,Moderate,0.34,0,1
CR000779,2020-10-07,00:13:37,0,Wednesday,10,2020,13.111972,80.191461,West,Anna Nagar,Vehicle-theft,7,Rainy,0,0,1,4.1,High,Poor,0.22,1,1
CR000780,2023-11-20,18:36:03,18,Monday,11,2023,13.042541,80.19444,West,K.K. Nagar,Drug-offense,6,Foggy,1,0,0,5.86,Low,Poor,0.34,1,1
CR000781,2024-12-09,05:40:13,5,Monday,12,2024,12.986696,80.277563,East,Besant Nagar,Fraud,7,Foggy,0,0,1,3.86,Medium,Moderate,0.38,0,1
CR000782,2024-06-10,15:32:12,15,Monday,6,2024,13.042717,80.221319,South,T.Nagar,Vehicle-theft,4,Rainy,0,0,0,3.79,Medium,Good,0.22,0,1
CR000783,2022-02-16,08:50:58,8,Wednesday,2,2022,13.122159,80.136646,West,Ambattur,Burglary,7,Foggy,0,0,0,4.9,High,Poor,0.31,0,1
CR000784,2023-06-08,19:10:19,19,Thursday,6,2023,13.014526,80.045598,West,Porur,Murder,10,Hot,0,0,1,1.95,Low,Poor,0.09,0,1
CR000785,2019-12-27,14:22:57,14,Friday,12,2019,13.122162,80.291545,North,Royapuram,Fraud,6,Foggy,0,0,0,1.82,Medium,Moderate,0.3,0,1
CR000786,2023-08-08,06:49:37,6,Tuesday,8,2023,13.069138,80.254669,Central,Egmore,Vehicle-theft,6,Rainy,0,0,0,1.29,Low,Good,0.09,0,1
CR000787,2022-06-14,00:13:45,0,Tuesday,6,2022,13.070541,80.245987,Central,Nungambakkam,Kidnapping,9,Hot,0,0,1,5.75,Very High,Poor,0.31,0,1
CR000788,2019-12-09,02:40:47,2,Monday,12,2019,13.036336,80.047397,West,Porur,Assault,6,Foggy,0,0,1,5.46,Medium,Good,0.18,0,1
CR000789,2022-07-19,02:41:17,2,Tuesday,7,2022,13.120226,80.265981,North,Washermanpet,Drug-offense,9,Foggy,0,0,1,0.89,Medium,Good,0.07,0,1
CR000790,2021-05-14,04:51:03,4,Friday,5,2021,13.086013,80.248409,Central,Triplicane,Eve-teasing,4,Hot,0,0,1,1.47,Medium,Moderate,0.15,1,1
CR000791,2019-11-20,15:11:41,15,Wednesday,11,2019,12.995461,80.286904,East,Besant Nagar,Theft,6,Clear,1,0,0,1.61,Low,Good,0.15,0,1
CR000792,2023-06-03,10:52:44,10,Saturday,6,2023,13.063173,80.192849,West,K.K. Nagar,Fraud,4,Rainy,0,1,0,4.76,Low,Poor,0.06,1,1
CR000793,2022-12-11,00:39:12,0,Sunday,12,2022,12.92131,80.116181,South,Tambaram,Assault,9,Hot,0,1,1,5.29,Low,Poor,0.36,0,1
CR000794,2024-08-05,14:16:18,14,Monday,8,2024,13.043613,80.200513,South,T.Nagar,Drug-offense,9,Foggy,0,0,0,2.82,Very High,Moderate,0.14,1,1
CR000795,2024-12-04,20:04:19,20,Wednesday,12,2024,13.087153,80.216642,West,Anna Nagar,Assault,9,Hot,0,0,1,0.97,Very High,Poor,0.16,0,1
CR000796,2019-08-25,05:42:45,5,Sunday,8,2019,13.02843,80.289484,Central,Triplicane,Eve-teasing,4,Foggy,0,1,1,2.99,Low,Good,0.36,0,1
